aid,RelCheck_1,RelCheck_2,RelCheck_3,RelCheck_4,RelCheck_5,TimeHelp_1,TimeHelp_2,TimeHelp_3,TimeHelp_6,TimeHelp_7,MoneyHelp_1,MoneyHelp_2,MoneyHelp_3,MoneyHelp_6,MoneyHelp_7,IndCol_1,IndCol_2,IndCol_3,IndCol_4,IndCol_5,IndCol_6,IndCol_7,IndCol_8,IndCol_9,IndCol_10,IndCol_11,IndCol_12,RelDist_1,RelDist_2,RelDist_3,RelDist_6,RelDist_7,RelCont_1,RelCont_2,RelCont_3,RelCont_6,RelCont_7,RelTalk_1,RelTalk_2,RelTalk_3,RelTalk_6,RelTalk_7,RelPhone_1,RelPhone_2,RelPhone_3,RelPhone_6,RelPhone_7,ParClose_1,ParClose_2,PPClose_1,PPClose_2,PartClose_1,PartClose_2,FriendClose_1,FriendClose_2,AcqClose_1,AcqClose_2,RelBen_1,RelBen_2,RelBen_3,RelBen_6,RelBen_7,RelHap_1,RelHap_2,RelHap_3,RelHap_6,RelHap_7,RelCost_1,RelCost_2,RelCost_3,RelCost_6,RelCost_7,RelPrior_1,RelPrior_2,RelPrior_3,RelPrior_6,RelPrior_7,ParSup_1,ParSup_2,ParSup_3,PPSup_1,PPSup_2,PPSup_3,PartSup_1,PartSup_2,PartSup_3,FriendSup_1,FriendSup_2,FriendSup_3,AcqSup_1,AcqSup_2,AcqSup_3,Income,RaceEth_1,RaceEth_2,RaceEth_3,RaceEth_4,RaceEth_5,RaceEth_6,RaceEth_7,RaceEth_8,RaceEth_7_TEXT,country,Age,RelCheck2_1,RelCheck2_2,RelCheck2_3,RelCheck2_4,RelCheck2_5,RelCheck2_6,MarStat,MarStat_5_TEXT,RelLength_Text_1,RelLength_Text_2,MarLength,Living,Living_5_TEXT,Child,Child_3_TEXT,GenderID,GenderID_8_TEXT,GAB,GAB_5_TEXT,SexOr,SexOr_9_TEXT,SpGenderID,SpGenderID_8_TEXT,SpGAB,SpGAB_5_TEXT,SpSexOr,SpSexOr_9_TEXT,Attention_Check,DataConsent,Ind,Col,ConfPar,ConfInLaw,ConfSpouse,ConfFriend,ConfAcq,ClosePar,CloseInLaws,CloseSpouse,CloseFriend,CloseAcq,CommStrPar,CommStrInLaw,CommStrSpouse,CommStrFriend,CommStrAcq,SuppPar,SuppInLaws,SuppSpouse,SuppFriend,SuppAcq,Race,SibCous,RelDist_1_z,RelCont_1_z,RelTalk_1_z,RelPhone_1_z,RelDist_2_z,RelCont_2_z,RelTalk_2_z,RelPhone_2_z,ConfInLaws,RelDist_3_z,RelCont_3_z,RelTalk_3_z,RelPhone_3_z,RelDist_4_z,RelCont_4_z,RelTalk_4_z,RelPhone_4_z,RelDist_5_z,RelCont_5_z,RelTalk_5_z,RelPhone_5_z,RelDist_6_z,RelCont_6_z,RelTalk_6_z,RelPhone_6_z,RelDist_7_z,RelCont_7_z,RelTalk_7_z,RelPhone_7_z,IND_C,COL_C,ParentsTime_Z,InlawsTime_Z,SpouseTime_Z,FriendTime_Z,AcqTime_Z,ParentsMoney_Z,InlawsMoney_Z,SpouseMoney_Z,FriendMoney_Z,AcqMoney_Z
63efba42-59f4-8155-c708-f9c47e82cd18,1,0,0,0,0,3,5,3,0,1,200,300,400,1000,0,5,6,6,6,7,6,5,6,6,7,6,5,4,4,6,3,4,9,7,6,8,7,2,4,4,3,4,4,4,4,4,4,6,6,7,6,6,6,6,6,6,6,10,10,10,10,10,8,8,10,10,9,10,10,9,8,7,10,10,10,10,10,6,6,6,6,7,6,6,6,7,5,6,6,6,6,7,2,1,0,0,0,0,0,0,0,NA,187,40,0,0,1,0,0,0,1,NA,15,5,10,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,5.8,6,-0.05226629273931438,4.75,0.14718844046679255,0.08947528557612094,0.6801896408015798,6,6.5,6,6,6,9.5,9.5,9.75,9.5,9,6,6.333333333333333,6.333333333333333,5.666666666666667,6.333333333333333,1,1,0.0411410894922174,0.6689855348602151,-1.1360733417349915,0.21688154642530155,0.06655977919541317,0.01110604172492056,0.6524991577132312,0.6716276321414002,0.3504481526937413,1.876306672628701,-0.9782593481776152,-0.20680990810974512,-0.10248365447417047,-0.01496843092695227,-0.6577961829001342,-1.0012108395494554,0.3553566461057471,NA,NA,NA,NA,-0.0842302066208959,0.283826199310076,-0.26840851692572854,0.4267136665410322,0.6008915854302067,0.23585624372918287,0.9095113938105612,0.9744993402363686,0.7037383177570096,1.2029372496662214,-0.20352781282935065,1.3871528985007808,-0.4524605051123262,-1.0488245186729368,0.08090686175430303,-0.7856753861758617,0.03497580695107552,-0.6027376639159339,3.329176963058451,-0.5516329962418856
63efba53-c842-d7d3-fb57-80d77044cb05,0,0,0,1,0,0,0,14,0,0,0,0,2000,0,0,6,6,4,7,6,7,6,6,7,7,6,6,1,2,1,1,1,9,9,9,9,9,4,4,4,4,4,5,4,4,4,5,7,7,7,7,7,7,7,7,6,6,9,9,10,9,9,9,9,9,9,8,8,9,9,9,9,8,9,9,9,10,6,6,6,6,6,7,6,6,6,6,7,7,7,6,7,2,1,0,0,0,0,0,0,0,NA,187,42,0,0,0,1,0,0,1,NA,5,0,5,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,6,6.285714285714286,0.1385263773732585,4.75,-0.12212572442654876,0.13453046294348325,0.6727132452594294,7,7,7,7,6,8.5,9,9.25,9,9,6,6.333333333333333,6,6.666666666666667,6.666666666666667,1,0,-1.4193675874815024,0.6689855348602151,0.35089727068878956,0.9535902914255318,-0.911180425537208,0.7996350041942818,0.6524991577132312,0.6716276321414002,0.30314534212792626,-0.7256029710556304,0.546393635933351,-0.20680990810974512,-0.10248365447417047,NA,NA,NA,NA,NA,NA,NA,NA,-1.1766704621888802,0.747481211923483,0.5405974354982979,0.4267136665410322,-1.0547839418066718,1.063286344680742,0.9095113938105612,1.772839184353086,0.9037383177570097,1.488651535380507,-1.4246946898054544,-1.1986547694362146,3.245775706812729,-1.0488245186729368,-0.5724542105257288,-1.2726407542693374,-0.9847548044290559,2.41933549650017,-0.7746205444845401,-0.5516329962418856
63efb9a1-859e-9724-3b6b-97c0a15651cb,1,1,1,1,1,2,2,6,1,1,300,300,800,200,100,5,5,5,4,5,5,4,5,4,4,4,7,3,4,1,1,1,9,9,9,9,5,4,3,5,3,2,4,3,5,3,2,7,7,6,7,7,7,7,7,4,4,10,10,10,10,4,10,10,10,10,10,10,10,10,10,5,10,10,10,10,5,7,7,7,6,6,6,7,7,7,7,7,7,4,4,4,4,1,0,0,0,0,0,0,0,NA,187,31,0,0,0,0,0,1,1,NA,9,0,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,4.4,5,0.19776730395215425,4.75,0.3131121083067946,-0.2771630541528465,-0.7069933642953226,7,6.5,7,7,4,10,10,10,10,6,7,6,7,7,4,1,1,-0.4456951361656892,0.6689855348602151,0.35089727068878956,0.21688154642530155,0.06655977919541317,0.7996350041942818,-0.07857319700211698,-0.07776741003742517,0.1774635440875382,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.5500898365654888,0.6426395888240942,0.5219077780630141,0.3553566461057471,NA,NA,NA,NA,-1.1766704621888802,0.747481211923483,-0.26840851692572854,-0.4110544494202602,-1.0547839418066718,-0.5915738572223764,-0.5594353101551754,-0.6221803479970663,-0.6962616822429899,0.2029372496662214,-0.610583438488052,-0.16433170226141644,0.5561493708672343,-0.39540837021294123,0.08090686175430303,-0.5421927021291238,0.03497580695107552,0.15278062618809213,0.04613895702405814,0.033233537625353374
63efba53-1193-1a09-cdb7-506f44d57fca,1,0,0,0,0,0,0,0,10,4,0,0,2000,0,0,5,6,7,7,5,5,7,7,7,4,5,5,2,2,2,2,2,5,5,5,5,5,2,1,4,4,4,3,3,3,3,3,5,7,4,5,4,5,4,5,3,5,10,10,8,8,9,9,7,7,6,7,3,5,6,6,5,6,7,9,8,7,5,3,6,6,5,3,5,5,6,5,6,5,5,6,6,3,0,1,0,0,0,0,0,0,NA,187,32,0,0,0,0,0,1,5,NA,1,0,0,3,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,6,5.714285714285714,-0.8488381497051448,2.75,-0.7185380876426379,-0.4020115467142488,-0.00219876667163575,6,4.5,4.5,4.5,4,7,7.25,7.5,7,7,4.666666666666667,4.666666666666667,5.333333333333333,5.333333333333333,5.666666666666667,2,1,-0.932531361823596,-0.8069206966870631,-1.1360733417349915,-0.5198271985749287,-0.911180425537208,-0.7774229207444406,-1.5407179064328134,-0.07776741003742517,-0.8267721656879718,-0.20522104231876412,-1.4864770095479372,-0.20680990810974512,-0.9756443905941052,-1.0852112422040254,-1.0912747734748771,-1.0012108395494554,-0.41458275379003806,NA,NA,NA,NA,-0.6304503344048881,-1.1071388385301448,0.5405974354982979,-0.4110544494202602,-0.5028920993943791,-0.5915738572223764,0.9095113938105612,0.17615949611965115,0.9037383177570097,0.9172229639519358,-1.4246946898054544,-1.1986547694362146,-1.4610703810918866,5.485336965927019,2.0409900785943984,-1.2726407542693374,-0.9847548044290559,2.41933549650017,-0.7746205444845401,-0.5516329962418856
63efb9f0-3301-b1ed-0195-d45f224afe67,1,1,1,1,1,2,2,4,2,2,200,200,600,0,0,4,2,6,4,1,6,5,3,2,6,7,3,4,2,6,3,5,4,2,5,7,3,4,2,3,1,3,1,4,3,3,4,5,3,6,4,6,5,5,2,4,5,6,8,7,6,8,4,8,8,7,8,4,7,5,8,4,8,9,7,7,5,4,6,5,3,4,5,6,1,3,2,7,5,4,3,5,6,1,0,0,0,0,0,0,0,NA,187,23,0,0,0,0,0,1,2,NA,1,9,0,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2,1,5,3.4285714285714284,-0.6942758957420662,2.5,-0.41510380760913135,-0.6403834727795671,0.22082921293315633,4,5,5.5,3.5,4.5,5.5,8,6.75,7,6.25,5,4,3.3333333333333335,4.666666666666667,4,1,1,0.0411410894922174,-1.1758972545738826,0.35089727068878956,-1.993244688575389,-0.911180425537208,-1.9602163644484825,-0.8096455517174652,0.6716276321414002,-0.7523536773904389,1.876306672628701,-1.4864770095479372,-1.074600502923184,-0.9756443905941052,0.5201529747115843,-0.6577961829001342,0.5219077780630141,-1.1845221536858233,NA,NA,NA,NA,-0.0842302066208959,-0.17982881330333095,-1.8864204217737812,-0.4110544494202602,1.1527834278424995,-1.4190039581739358,0.17503804182769292,0.9744993402363686,-0.09626168224299025,-1.3684913217623502,-0.610583438488052,-0.16433170226141644,-0.11625721311913942,0.2580077782470543,0.7342679340343349,-0.7856753861758617,-0.3049343968423016,-0.22497851886392087,-0.7746205444845401,-0.5516329962418856
63efb9d4-2a14-4f90-2391-386541df75cb,1,1,1,1,1,4,4,4,0,0,750,450,800,0,0,5,5,3,5,4,4,4,4,3,4,5,5,1,4,1,3,3,6,6,6,5,5,5,2,4,3,1,5,4,4,3,1,7,5,5,6,7,7,5,5,1,1,5,5,5,5,5,9,8,10,5,5,8,7,10,0,0,6,9,10,5,1,5,5,2,3,2,3,5,5,5,4,4,4,1,1,1,2,0,0,0,0,1,0,0,0,NA,187,34,0,0,0,0,0,1,2,NA,6,2,0,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,4.2,4.285714285714286,0.04766528551111647,4,-0.5032889704542903,-0.46770800287425734,-0.8142507421140726,6,5.5,7,5,1,7,7.25,8.75,3.75,2.75,4,2.6666666666666665,5,4,1,5,1,-1.4193675874815024,-0.4379441388002436,1.09438257690068,0.9535902914255318,0.06655977919541317,-0.38315843950976,-0.8096455517174652,0.6716276321414002,-0.11365414497260296,-0.7256029710556304,-0.9782593481776152,-0.20680990810974512,-0.10248365447417047,-1.620332647842562,-0.6577961829001342,1.2834670868692488,1.1252960460015322,NA,NA,NA,NA,-0.0842302066208959,-1.1071388385301448,-0.26840851692572854,-0.4110544494202602,0.04899974301791383,-0.5915738572223764,-1.293908662138044,-1.4205201921137838,-0.8962616822429901,-0.511348464619493,0.20352781282935065,0.8699913649133817,-0.11625721311913942,-1.0488245186729368,-0.5724542105257288,0.5534793760811968,0.5448411126411412,0.15278062618809213,-0.7746205444845401,-0.5516329962418856
63efb9ac-4a22-d3fe-91f5-3ae9b8bf62fe,0,1,1,1,1,2,3,6,2,0,500,500,750,150,0,5,6,6,7,6,5,5,5,5,3,2,7,2,3,1,3,1,9,9,9,9,9,5,4,5,4,4,5,4,5,4,4,5,6,5,5,7,7,5,5,4,4,10,8,10,8,6,9,10,10,9,9,10,9,10,7,6,10,9,10,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,1,0,0,0,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,10,2,7,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,5.2,5.142857142857143,0.4461067603407078,5,0.3131121083067946,0.4076405268354793,0.4731282842302501,5.5,5,7,5,4,9.75,9,10,7.75,6.75,7,7,7,7,7,1,1,-0.932531361823596,0.6689855348602151,1.09438257690068,0.9535902914255318,-0.42231032317089745,0.7996350041942818,0.6524991577132312,0.6716276321414002,0.42536286771950393,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,NA,NA,NA,NA,-0.41096318847950086,0.8614776020363649,0.4494665749754947,0.5266400752650643,-0.0842302066208959,0.747481211923483,0.5405974354982979,0.4267136665410322,-1.0547839418066718,1.063286344680742,0.9095113938105612,0.9744993402363686,0.10373831775700992,0.34579439252336464,-0.610583438488052,0.3528298313259826,0.5561493708672343,0.2580077782470543,-0.5724542105257288,-0.055227334035647994,0.7147962145378298,0.05834083992508887,-0.1590509183530914,-0.5516329962418856
63efba51-380b-0a2a-af7c-d7cbe7d69db7,0,0,0,1,0,2,2,6,2,2,1000,0,1000,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,5,5,3,3,3,3,1,3,3,3,3,3,4,5,5,4,4,4,4,4,4,3,4,5,4,4,4,3,3,4,3,4,5,5,6,5,5,5,5,4,5,5,3,4,4,3,3,4,3,4,4,4,4,3,4,4,4,2,0,0,1,0,0,0,0,0,NA,187,36,1,0,0,0,0,0,1,NA,2,2,2,1,NA,2,NA,1,NA,1,NA,3,NA,1,NA,1,NA,3,NA,2,1,4,4,-0.5117928497949237,3.5,-0.9294036026627256,-0.1945979389822613,-0.27710785945264066,4.5,4.5,4,4,3.5,4.25,4.5,4.5,4.25,4.5,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,4,3,0,0.0411410894922174,-1.1758972545738826,-0.392588035523101,-0.5198271985749287,0.06655977919541317,-1.1716874019791212,-0.07857319700211698,-0.07776741003742517,-0.31536705745581256,0.8355428151549684,-2.5029123322885813,-1.074600502923184,-0.9756443905941052,NA,NA,NA,NA,NA,NA,NA,NA,1.0082100489470884,-1.1071388385301448,-0.26840851692572854,-0.4110544494202602,0.6008915854302067,-0.5915738572223764,-1.293908662138044,0.17615949611965115,-1.0962616822429903,-0.7970627503337786,-0.610583438488052,-0.16433170226141644,0.5561493708672343,0.2580077782470543,0.7342679340343349,1.1621860861980415,-0.9847548044290559,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
63efba54-e8c2-a780-1f27-3b7db8b0fdf4,0,0,0,1,0,0,14,0,0,0,0,0,2000,0,0,4,3,2,3,3,2,4,5,5,4,4,4,5,5,3,7,5,2,5,3,4,7,5,2,1,2,1,2,3,2,3,3,4,5,3,4,3,5,4,4,2,5,5,4,3,2,1,5,5,5,3,2,4,4,6,5,3,3,4,10,6,6,4,5,1,2,5,4,4,6,4,5,4,1,4,4,5,3,0,1,0,0,0,0,0,0,NA,187,33,0,0,1,0,0,0,1,NA,6,4,9,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3,1,3.4,3.7142857142857144,-0.3870066054679692,3.75,-1.711684566283645,-0.2396531163496236,0.06772262638832238,4.5,3.5,4,4,3.5,4.25,4.25,6,4,3,3.3333333333333335,3.6666666666666665,4.666666666666667,3.3333333333333335,4.333333333333333,2,0,0.527977315150124,-1.9138503703475216,1.09438257690068,-1.2565359435751589,0.5554298815617238,-0.7774229207444406,-0.8096455517174652,-0.07776741003742517,-0.2773515002344018,0.31516088641810214,-2.5029123322885813,-2.8101816925500613,-1.84880512671404,NA,NA,NA,NA,NA,NA,NA,NA,2.1006503045150726,-1.570793851143552,-1.077414469349755,-0.4110544494202602,1.1527834278424995,0.23585624372918287,-1.293908662138044,0.17615949611965115,-1.6962616822429903,-1.0827770360480642,-1.4246946898054544,6.041606700787373,-1.4610703810918866,-1.0488245186729368,-0.5724542105257288,-1.2726407542693374,-0.9847548044290559,2.41933549650017,-0.7746205444845401,-0.5516329962418856
63efba26-2d1d-53bf-72a4-d766d8c139e0,1,1,1,1,1,1,4,8,1,0,0,0,2000,0,0,5,2,6,6,3,6,6,6,3,6,2,6,NA,4,1,2,2,7,7,7,8,7,4,3,2,4,2,4,3,4,4,4,5,5,5,5,3,7,6,5,6,5,8,7,6,7,9,7,8,7,7,8,7,9,8,6,7,8,7,8,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,4,0,1,0,0,0,0,0,0,NA,187,35,0,0,0,0,0,1,1,NA,4,2,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,5.8,4,NA,4.25,-0.8101298525184292,0.15517174173612952,0.03700704360399925,5,5,5,5.5,5.5,7.5,7.75,7.25,6.75,8.25,5,5,5,5,5.333333333333333,2,1,NA,-0.06896758091342406,0.35089727068878956,0.21688154642530155,0.06655977919541317,0.01110604172492056,-0.07857319700211698,-0.07776741003742517,-0.0196686965298021,-0.7256029710556304,-0.4700416868072931,-1.9423910977366228,-0.10248365447417047,1.5903957859886575,-0.2243175923253914,-0.23965153074322065,-0.41458275379003806,NA,NA,NA,NA,-0.6304503344048881,0.283826199310076,0.5405974354982979,0.4267136665410322,-0.5028920993943791,0.23585624372918287,-0.5594353101551754,0.9744993402363686,0.7037383177570096,-0.7970627503337786,-1.0176390641467532,0.8699913649133817,1.2285559548536078,-0.39540837021294123,-0.5724542105257288,-1.2726407542693374,-0.9847548044290559,2.41933549650017,-0.7746205444845401,-0.5516329962418856
63efb9eb-7021-ff27-4665-96c7de9247ac,1,1,1,1,1,6,6,1,0,0,1000,1000,0,0,0,5,4,6,4,5,4,7,5,4,7,4,6,7,7,2,4,6,9,9,9,9,9,5,1,5,5,3,5,1,5,5,3,7,7,5,5,7,7,7,6,4,5,7,6,8,7,3,10,10,10,10,10,7,6,6,6,3,8,8,8,6,2,7,7,7,4,4,4,7,7,7,7,6,7,4,5,5,5,1,0,0,0,0,0,0,0,NA,187,37,0,0,0,0,0,1,1,NA,14,8,14,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.8,4.571428571428571,1.054652042413091,4.5,0.4432075904910112,0.9558890758778068,0.7797897882207196,7,5,7,6.5,4.5,8,7.5,8,7.25,4.5,7,4,7,6.666666666666667,4.666666666666667,1,1,1.5016497664659372,0.6689855348602151,1.09438257690068,0.9535902914255318,1.5331700862943451,0.7996350041942818,-1.5407179064328134,-1.576557494395076,-0.1961175775848156,-0.20522104231876412,0.546393635933351,0.6609806867036937,0.7706770816457642,1.5903957859886575,0.6426395888240942,-0.23965153074322065,0.3553566461057471,NA,NA,NA,NA,0.46198992116309623,0.747481211923483,1.349603387922324,1.2644817825023245,1.7046752702547925,1.063286344680742,0.17503804182769292,0.17615949611965115,0.7037383177570096,-0.22563417890520743,1.0176390641467532,1.9043144320881797,-1.1248670890986998,-1.0488245186729368,-0.5724542105257288,1.1621860861980415,2.4143472335047154,-1.3582559540199597,-0.7746205444845401,-0.5516329962418856
63efba95-0f0d-701a-011a-2d1aac025841,1,0,0,1,1,1,6,2,1,1,500,100,1000,150,150,1,2,1,3,3,2,6,4,3,2,4,1,1,1,6,1,1,2,7,9,9,9,3,5,4,3,4,2,4,5,5,2,5,3,4,5,4,7,5,6,5,4,10,10,4,6,5,4,0,3,2,3,1,3,5,5,7,2,6,6,4,6,3,2,2,2,1,5,4,4,7,4,2,1,2,2,3,2,0,1,0,0,0,0,0,0,NA,12,22,0,1,0,0,0,0,1,NA,1,9,1,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,2.6,2.7142857142857144,-1.245585484231821,4.25,0.7466418705245178,0.1417210038277997,0.07395836217189133,4,4.5,5.5,5.5,4.5,4.25,4.75,4.5,4.25,5.25,2.3333333333333335,2.6666666666666665,5,2.3333333333333335,2.3333333333333335,2,1,-1.4193675874815024,-1.9138503703475216,-0.392588035523101,-1.2565359435751589,-1.4000505279035187,0.01110604172492056,1.3835715124285797,0.6716276321414002,0.16656366459784538,1.876306672628701,0.546393635933351,-0.20680990810974512,0.7706770816457642,-1.620332647842562,-1.9582319546243627,-1.76277014835569,0.3553566461057471,NA,NA,NA,NA,-1.1766704621888802,0.747481211923483,-0.26840851692572854,1.2644817825023245,-1.0547839418066718,1.063286344680742,0.9095113938105612,-0.6221803479970663,-2.49626168224299,-2.082777036048064,-1.0176390641467532,1.9043144320881797,-0.788663797105513,-0.39540837021294123,0.08090686175430303,-0.055227334035647994,-0.6448446006356787,0.5305397712401051,-0.1590509183530914,0.32566680455897284
63efba21-7934-cf58-8863-e9eee45795b0,0,0,0,1,0,5,5,2,2,0,500,500,500,500,0,6,5,5,6,4,3,6,6,3,6,5,7,1,7,1,5,2,9,9,9,9,9,5,2,5,3,1,5,5,5,5,3,7,7,7,7,7,7,7,7,5,4,10,10,10,10,5,10,10,10,10,10,10,10,10,7,3,10,7,10,7,3,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,1,0,0,0,0,0,0,0,NA,187,35,0,0,0,0,0,1,1,NA,18,6,13,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.8,4.714285714285714,0.32439770392623113,5.75,0.3131121083067946,0.6879411316117918,-0.13933873018300746,7,7,7,7,4.5,10,9.25,10,8.5,5.25,7,7,7,6.666666666666667,6,1,0,-1.4193675874815024,0.6689855348602151,1.09438257690068,0.9535902914255318,1.5331700862943451,0.7996350041942818,-0.8096455517174652,1.4210226743202257,0.7360455532728468,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,NA,NA,NA,NA,NA,NA,NA,NA,1.0082100489470884,0.747481211923483,-0.26840851692572854,1.2644817825023245,-0.5028920993943791,1.063286344680742,-1.293908662138044,0.17615949611965115,0.7037383177570096,-0.08277703604806419,0.610583438488052,1.3871528985007808,-0.788663797105513,0.2580077782470543,-0.5724542105257288,-0.055227334035647994,0.7147962145378298,-0.41385809138992735,1.2772782092869555,-0.5516329962418856
63efbabe-f82b-7a1b-acb6-3ef78234a81a,1,1,0,1,1,0,0,10,0,0,0,0,1000,0,0,7,7,7,7,7,7,7,7,7,7,7,7,2,1,3,2,3,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,0,0,0,0,0,0,0,NA,187,42,0,0,1,0,0,0,1,NA,12,6,12,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,7,7,0.4461067603407078,5,0.5733030726752277,0.6827790119858109,1.132277504461293,7,7,7,7,7,10,10,10,10,10,7,7,7,7,7,1,1,-0.932531361823596,0.6689855348602151,1.09438257690068,0.9535902914255318,-1.4000505279035187,0.7996350041942818,1.3835715124285797,1.4210226743202257,0.5510446657598921,0.31516088641810214,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.5500898365654888,0.6426395888240942,1.2834670868692488,1.1252960460015322,NA,NA,NA,NA,-0.6304503344048881,0.747481211923483,1.349603387922324,1.2644817825023245,0.04899974301791383,1.063286344680742,1.6439847457934298,1.772839184353086,1.9037383177570097,2.2029372496662214,-1.4246946898054544,-1.1986547694362146,1.9009625388399816,-1.0488245186729368,-0.5724542105257288,-1.2726407542693374,-0.9847548044290559,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
63efbae3-6d4b-c2e1-8209-e4370580a030,0,1,1,1,1,5,4,5,0,0,500,500,1000,0,0,5,4,6,6,3,4,7,6,2,7,6,7,1,1,1,4,1,9,9,9,9,1,2,5,5,3,1,2,5,5,3,1,1,3,7,7,7,7,5,5,2,1,5,9,10,7,0,5,10,10,10,5,4,7,10,5,0,0,5,10,7,0,2,2,1,7,7,7,7,7,7,7,7,7,1,1,1,3,1,0,0,0,0,0,0,0,NA,187,33,0,0,0,0,0,1,1,NA,15,2,8,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,6.2,4.571428571428571,-0.7857478344828595,5,0.3131121083067946,0.13250204168514762,-1.5039117137959988,2,7,7,5,1.5,3.5,7.75,10,7.25,1.25,1.6666666666666667,7,7,7,1,1,1,-1.4193675874815024,0.6689855348602151,-1.1360733417349915,-1.2565359435751589,-1.4000505279035187,0.7996350041942818,1.3835715124285797,1.4210226743202257,0.5510446657598921,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,NA,NA,NA,NA,0.09132515299544454,0.8614776020363649,0.4494665749754947,0.5266400752650643,0.46198992116309623,0.747481211923483,-0.26840851692572854,-0.4110544494202602,-1.0547839418066718,-2.246434059125495,-1.293908662138044,-1.4205201921137838,1.10373831775701,-0.22563417890520743,0.610583438488052,0.8699913649133817,0.2199460788740474,-1.0488245186729368,-0.5724542105257288,-0.055227334035647994,0.7147962145378298,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
63efbafd-41b3-c92a-b13a-4d7aa464ec4a,0,0,0,1,0,6,2,6,0,0,1000,0,1000,0,0,4,3,5,5,5,5,5,5,5,5,5,5,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,5,4,5,4,5,4,5,4,7,7,7,7,7,6,8,8,8,8,6,8,8,8,7,7,8,8,8,8,4,5,5,4,5,5,5,5,5,5,4,5,4,6,5,2,1,0,0,0,0,0,0,0,NA,187,34,0,0,0,1,0,0,1,NA,20,0,10,1,NA,1,NA,2,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1,1,4.8,4.714285714285714,-0.7257460456811052,3,-0.9294036026627256,-0.5629804772349629,0.08285625233008312,3.5,4.5,4.5,4.5,4.5,6.5,7.75,7.75,7.75,7.5,4.666666666666667,4.666666666666667,5,4.666666666666667,5,1,0,-0.4456951361656892,-1.5448738124607022,-0.392588035523101,-0.5198271985749287,-0.42231032317089745,-1.5659518832138015,-0.07857319700211698,-0.07776741003742517,-0.5361507033560603,0.8355428151549684,-2.5029123322885813,-1.074600502923184,-0.9756443905941052,NA,NA,NA,NA,NA,NA,NA,NA,0.46198992116309623,-2.034448863756959,-0.26840851692572854,-0.4110544494202602,0.6008915854302067,-1.4190039581739358,0.17503804182769292,0.9744993402363686,-0.29626168224299043,-0.08277703604806419,1.0176390641467532,-0.16433170226141644,0.5561493708672343,-1.0488245186729368,-0.5724542105257288,1.1621860861980415,-0.9847548044290559,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
