StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,RelCheck_1,RelCheck_2,RelCheck_3,RelCheck_4,RelCheck_5,TimeHelp_1,TimeHelp_2,TimeHelp_3,TimeHelp_4,TimeHelp_5,TimeHelp_6,TimeHelp_7,MoneyHelp_1,MoneyHelp_2,MoneyHelp_3,MoneyHelp_4,MoneyHelp_5,MoneyHelp_6,MoneyHelp_7,IndCol_1,IndCol_2,IndCol_3,IndCol_4,IndCol_5,IndCol_6,IndCol_7,IndCol_8,IndCol_9,IndCol_10,IndCol_11,IndCol_12,RelDist_1,RelDist_2,RelDist_3,RelDist_4,RelDist_5,RelDist_6,RelDist_7,RelCont_1,RelCont_2,RelCont_3,RelCont_4,RelCont_5,RelCont_6,RelCont_7,RelTalk_1,RelTalk_2,RelTalk_3,RelTalk_4,RelTalk_5,RelTalk_6,RelTalk_7,RelPhone_1,RelPhone_2,RelPhone_3,RelPhone_4,RelPhone_5,RelPhone_6,RelPhone_7,ParClose_1,ParClose_2,PPClose_1,PPClose_2,PartClose_1,PartClose_2,SibClose_1,SibClose_2,CousinClose_1,CousinClose_2,FriendClose_1,FriendClose_2,AcqClose_1,AcqClose_2,RelBen_1,RelBen_2,RelBen_3,RelBen_4,RelBen_5,RelBen_6,RelBen_7,RelHap_1,RelHap_2,RelHap_3,RelHap_4,RelHap_5,RelHap_6,RelHap_7,RelCost_1,RelCost_2,RelCost_3,RelCost_4,RelCost_5,RelCost_6,RelCost_7,RelPrior_1,RelPrior_2,RelPrior_3,RelPrior_4,RelPrior_5,RelPrior_6,RelPrior_7,ParSup_1,ParSup_2,ParSup_3,PPSup_1,PPSup_2,PPSup_3,PartSup_1,PartSup_2,PartSup_3,SibSup_1,SibSup_2,SibSup_3,CousinSup_1,CousinSup_2,CousinSup_3,FriendSup_1,FriendSup_2,FriendSup_3,AcqSup_1,AcqSup_2,AcqSup_3,Income,RaceEth_1,RaceEth_2,RaceEth_3,RaceEth_4,RaceEth_5,RaceEth_6,RaceEth_7,RaceEth_8,RaceEth_7_TEXT,country,Age,RelCheck2_1,RelCheck2_2,RelCheck2_3,RelCheck2_4,RelCheck2_5,RelCheck2_6,MarStat,MarStat_5_TEXT,RelLength_Text_1,RelLength_Text_2,MarLength,Living,Living_5_TEXT,Child,Child_3_TEXT,GenderID,GenderID_8_TEXT,GAB,GAB_5_TEXT,SexOr,SexOr_9_TEXT,SpGenderID,SpGenderID_8_TEXT,SpGAB,SpGAB_5_TEXT,SpSexOr,SpSexOr_9_TEXT,Attention_Check,DataConsent,aid,Ind,Col,RelDist_1_z,RelCont_1_z,RelTalk_1_z,RelPhone_1_z,RelDist_2_z,RelCont_2_z,RelTalk_2_z,RelPhone_2_z,RelDist_3_z,RelCont_3_z,RelTalk_3_z,RelPhone_3_z,RelDist_6_z,RelCont_6_z,RelTalk_6_z,RelPhone_6_z,RelDist_7_z,RelCont_7_z,RelTalk_7_z,RelPhone_7_z,ConfPar,ConfInLaw,ConfSpouse,ConfFriend,ConfAcq,ClosePar,CloseInLaws,CloseSpouse,CloseFriend,CloseAcq,CommStrPar,CommStrInLaw,CommStrSpouse,CommStrFriend,CommStrAcq,SuppPar,SuppInLaws,SuppSpouse,SuppFriend,SuppAcq,RelLength,Race,ParentsTime_Z,InlawsTime_Z,SpouseTime_Z,FriendTime_Z,AcqTime_Z,ParentsMoney_Z,InlawsMoney_Z,SpouseMoney_Z,FriendMoney_Z,AcqMoney_Z
2/17/2023 9:31,2/17/2023 9:36,0,100,302,1,2/17/2023 9:36,R_1FDqYAHx4iFoE6w,anonymous,EN,1,0,0,0,1,0,1,1,2,NA,NA,9,1,0,0,2000,NA,NA,0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,NA,NA,4,3,3,7,5,NA,NA,5,4,1,1,4,NA,NA,4,3,1,1,2,NA,NA,1,2,5,5,5,5,6,6,NA,NA,NA,NA,5,5,5,4,7,8,6,NA,NA,7,4,5,8,3,NA,NA,3,6,4,6,5,NA,NA,5,6,4,4,5,NA,NA,5,5,4,4,4,4,3,5,4,5,4,NA,NA,NA,NA,NA,NA,4,5,5,3,4,5,4,1,0,0,0,0,0,0,0,NA,187,43,1,0,1,0,1,0,1,NA,24,2,26,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63efb9b3-e1c5-3249-c60f-1415206d7111,5,5,-0.44569513616568923,-1.5448738124607022,-1.8795586479468822,-1.993244688575389,-0.42231032317089745,0.011106041724920565,-1.5407179064328134,-1.576557494395076,0.8355428151549684,-1.4864770095479372,-0.20680990810974512,-1.84880512671404,0.46198992116309623,-1.1071388385301448,0.5405974354982979,-2.086590681342845,0.04899974301791383,-1.0052889076981562,0.17503804182769292,-0.6221803479970663,-1.4658430712871657,-0.8821199205684666,-0.6766373073041885,-0.5477855408028989,-0.35085786771240396,5,5,6,5,4.5,5,6.5,4.75,5,5.25,4,4,4.333333333333333,4.666666666666667,4,24.166666666666668,1,-1.0176390641467532,-0.6814932358488155,-0.788663797105513,4.831920817467023,0.08090686175430303,-1.2726407542693374,-0.9847548044290559,2.41933549650017,-0.7746205444845401,-0.5516329962418856
2/17/2023 9:33,2/17/2023 9:38,0,100,267,1,2/17/2023 9:38,R_1prmyi0nTl3DXBR,anonymous,EN,1,1,0,0,0,0,3,5,3,2,NA,0,1,200,300,400,100,NA,1000,0,5,6,6,6,7,6,5,6,6,7,6,5,4,4,6,4,NA,3,4,9,7,6,6,NA,8,7,2,4,4,2,NA,3,4,4,4,4,4,NA,4,4,6,6,7,6,6,6,7,6,NA,NA,6,6,6,6,10,10,10,10,NA,10,10,8,8,10,10,NA,10,9,10,10,9,8,NA,8,7,10,10,10,8,NA,10,10,6,6,6,6,7,6,6,6,7,6,7,7,NA,NA,NA,5,6,6,6,6,7,2,1,0,0,0,0,0,0,0,NA,187,40,0,0,1,0,0,0,1,NA,15,5,10,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,63efba42-59f4-8155-c708-f9c47e82cd18,5.8,6,0.041141089492217404,0.6689855348602151,-1.1360733417349915,0.21688154642530155,0.06655977919541317,0.011106041724920565,0.6524991577132312,0.6716276321414002,1.876306672628701,-0.9782593481776152,-0.20680990810974512,-0.10248365447417047,-0.0842302066208959,0.283826199310076,-0.26840851692572854,0.4267136665410322,0.6008915854302067,0.23585624372918287,0.9095113938105613,0.9744993402363686,-0.05226629273931438,0.3504481526937413,0.14718844046679255,0.08947528557612094,0.6801896408015798,6,6.5,6,6,6,9.5,9.5,9.75,9.5,9,6,6.333333333333333,6.333333333333333,5.666666666666667,6.333333333333333,15.416666666666666,1,-0.20352781282935065,1.3871528985007808,-0.4524605051123262,-1.0488245186729368,0.08090686175430303,-0.7856753861758617,0.03497580695107552,-0.6027376639159339,3.329176963058451,-0.5516329962418856
2/17/2023 9:34,2/17/2023 9:38,0,100,258,1,2/17/2023 9:38,R_2f3b2bkwImeurMF,anonymous,EN,1,0,0,0,1,0,0,0,14,NA,NA,0,0,0,0,2000,NA,NA,0,0,6,6,4,7,6,7,6,6,7,7,6,6,1,2,1,NA,NA,1,1,9,9,9,NA,NA,9,9,4,4,4,NA,NA,4,4,5,4,4,NA,NA,4,5,7,7,7,7,7,7,NA,NA,NA,NA,7,7,6,6,9,9,10,NA,NA,9,9,9,9,9,NA,NA,9,8,8,9,9,NA,NA,9,9,8,9,9,NA,NA,9,10,6,6,6,6,6,7,6,6,6,NA,NA,NA,NA,NA,NA,6,7,7,7,6,7,2,1,0,0,0,0,0,0,0,NA,187,42,0,0,0,1,0,0,1,NA,5,0,5,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,63efba53-c842-d7d3-fb57-80d77044cb05,6,6.285714285714286,-1.4193675874815024,0.6689855348602151,0.35089727068878956,0.9535902914255318,-0.9111804255372081,0.7996350041942818,0.6524991577132312,0.6716276321414002,-0.7256029710556304,0.546393635933351,-0.20680990810974512,-0.10248365447417047,-1.1766704621888802,0.747481211923483,0.5405974354982979,0.4267136665410322,-1.0547839418066718,1.0632863446807421,0.9095113938105613,1.772839184353086,0.1385263773732585,0.30314534212792626,-0.12212572442654876,0.13453046294348325,0.6727132452594294,7,7,7,7,6,8.5,9,9.25,9,9,6,6.333333333333333,6,6.666666666666667,6.666666666666667,5,1,-1.4246946898054544,-1.1986547694362146,3.245775706812729,-1.0488245186729368,-0.5724542105257288,-1.2726407542693374,-0.9847548044290559,2.41933549650017,-0.7746205444845401,-0.5516329962418856
2/17/2023 9:30,2/17/2023 9:38,0,100,460,1,2/17/2023 9:38,R_ctYQMUqdPjIuRkB,anonymous,EN,1,1,1,1,1,1,2,2,6,2,NA,1,1,300,300,800,300,NA,200,100,5,5,5,4,5,5,4,5,4,4,4,7,3,4,1,3,NA,1,1,9,9,9,9,NA,9,5,4,3,5,4,NA,3,2,4,3,5,4,NA,3,2,7,7,6,7,7,7,7,7,NA,NA,7,7,4,4,10,10,10,10,NA,10,4,10,10,10,10,NA,10,10,10,10,10,10,NA,10,5,10,10,10,10,NA,10,5,7,7,7,6,6,6,7,7,7,7,7,7,NA,NA,NA,7,7,7,4,4,4,4,1,0,0,0,0,0,0,0,NA,187,31,0,0,0,0,0,1,1,NA,9,0,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,63efb9a1-859e-9724-3b6b-97c0a15651cb,4.4,5,-0.44569513616568923,0.6689855348602151,0.35089727068878956,0.21688154642530155,0.06655977919541317,0.7996350041942818,-0.07857319700211698,-0.07776741003742517,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-1.1766704621888802,0.747481211923483,-0.26840851692572854,-0.4110544494202602,-1.0547839418066718,-0.5915738572223764,-0.5594353101551754,-0.6221803479970663,0.19776730395215425,0.1774635440875382,0.3131121083067946,-0.2771630541528465,-0.7069933642953226,7,6.5,7,7,4,10,10,10,10,6,7,6,7,7,4,9,1,-0.610583438488052,-0.16433170226141644,0.5561493708672343,-0.39540837021294123,0.08090686175430303,-0.5421927021291238,0.03497580695107552,0.15278062618809213,0.04613895702405814,0.033233537625353374
2/17/2023 9:33,2/17/2023 9:38,0,100,276,1,2/17/2023 9:38,R_12Gy1Y0MLN5jRQc,anonymous,EN,1,1,0,0,0,0,0,0,0,0,NA,10,4,0,0,2000,0,NA,0,0,5,6,7,7,5,5,7,7,7,4,5,5,2,2,2,2,NA,2,2,5,5,5,5,NA,5,5,2,1,4,2,NA,4,4,3,3,3,3,NA,3,3,5,7,4,5,4,5,3,4,NA,NA,4,5,3,5,10,10,8,8,NA,8,9,9,7,7,7,NA,6,7,3,5,6,7,NA,6,5,6,7,9,6,NA,8,7,5,3,6,6,5,3,5,5,6,4,6,6,NA,NA,NA,5,6,5,5,6,6,3,0,1,0,0,0,0,0,0,NA,187,32,0,0,0,0,0,1,5,NA,1,0,0,3,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,63efba53-1193-1a09-cdb7-506f44d57fca,6,5.714285714285714,-0.9325313618235959,-0.8069206966870631,-1.1360733417349915,-0.5198271985749287,-0.9111804255372081,-0.7774229207444406,-1.5407179064328134,-0.07776741003742517,-0.20522104231876412,-1.4864770095479372,-0.20680990810974512,-0.9756443905941051,-0.6304503344048881,-1.1071388385301448,0.5405974354982979,-0.4110544494202602,-0.5028920993943791,-0.5915738572223764,0.9095113938105613,0.17615949611965115,-0.8488381497051448,-0.8267721656879718,-0.7185380876426379,-0.4020115467142488,-0.002198766671635752,6,4.5,4.5,4.5,4,7,7.25,7.5,7,7,4.666666666666667,4.666666666666667,5.333333333333333,5.333333333333333,5.666666666666667,1,2,-1.4246946898054544,-1.1986547694362146,-1.4610703810918866,5.485336965927019,2.0409900785943984,-1.2726407542693374,-0.9847548044290559,2.41933549650017,-0.7746205444845401,-0.5516329962418856
2/17/2023 9:32,2/17/2023 9:38,0,100,386,1,2/17/2023 9:38,R_tVRI8Dk90HpOvZv,anonymous,EN,1,1,1,1,1,1,2,2,4,2,NA,2,2,200,200,600,1000,NA,0,0,4,2,6,4,1,6,5,3,2,6,7,3,4,2,6,5,NA,3,5,4,2,5,6,NA,7,3,4,2,3,4,NA,1,3,1,4,3,2,NA,3,4,5,3,6,4,6,5,4,4,NA,NA,5,2,4,5,6,8,7,5,NA,6,8,4,8,8,6,NA,7,8,4,7,5,7,NA,8,4,8,9,7,6,NA,7,5,4,6,5,3,4,5,6,1,3,3,6,5,NA,NA,NA,2,7,5,4,3,5,6,1,0,0,0,0,0,0,0,NA,187,23,0,0,0,0,0,1,2,NA,1,9,0,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2,1,63efb9f0-3301-b1ed-0195-d45f224afe67,5,3.4285714285714284,0.041141089492217404,-1.1758972545738826,0.35089727068878956,-1.993244688575389,-0.9111804255372081,-1.9602163644484825,-0.8096455517174652,0.6716276321414002,1.876306672628701,-1.4864770095479372,-1.074600502923184,-0.9756443905941051,-0.0842302066208959,-0.17982881330333095,-1.8864204217737812,-0.4110544494202602,1.1527834278424995,-1.4190039581739358,0.17503804182769292,0.9744993402363686,-0.6942758957420662,-0.7523536773904389,-0.41510380760913135,-0.6403834727795671,0.22082921293315633,4,5,5.5,3.5,4.5,5.5,8,6.75,7,6.25,5,4,3.3333333333333335,4.666666666666667,4,1.75,1,-0.610583438488052,-0.16433170226141644,-0.11625721311913942,0.2580077782470543,0.7342679340343349,-0.7856753861758617,-0.3049343968423016,-0.22497851886392087,-0.7746205444845401,-0.5516329962418856
2/17/2023 9:31,2/17/2023 9:39,0,100,483,1,2/17/2023 9:39,R_31bCgF9LBspOhPQ,anonymous,EN,1,1,1,1,1,1,4,4,4,2,NA,0,0,750,450,800,0,NA,0,0,5,5,3,5,4,4,4,4,3,4,5,5,1,4,1,1,NA,3,3,6,6,6,6,NA,5,5,5,2,4,5,NA,3,1,5,4,4,5,NA,3,1,7,5,5,6,7,7,6,6,NA,NA,5,5,1,1,5,5,5,5,NA,5,5,9,8,10,7,NA,5,5,8,7,10,5,NA,0,0,6,9,10,6,NA,5,1,5,5,2,3,2,3,5,5,5,7,7,5,NA,NA,NA,4,4,4,1,1,1,2,0,0,0,0,1,0,0,0,NA,187,34,0,0,0,0,0,1,2,NA,6,2,0,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,63efb9d4-2a14-4f90-2391-386541df75cb,4.2,4.285714285714286,-1.4193675874815024,-0.4379441388002436,1.09438257690068,0.9535902914255318,0.06655977919541317,-0.38315843950976003,-0.8096455517174652,0.6716276321414002,-0.7256029710556304,-0.9782593481776152,-0.20680990810974512,-0.10248365447417047,-0.0842302066208959,-1.1071388385301448,-0.26840851692572854,-0.4110544494202602,0.04899974301791383,-0.5915738572223764,-1.293908662138044,-1.4205201921137838,0.04766528551111647,-0.11365414497260297,-0.5032889704542903,-0.46770800287425734,-0.8142507421140726,6,5.5,7,5,1,7,7.25,8.75,3.75,2.75,4,2.6666666666666665,5,4,1,6.166666666666667,5,0.20352781282935065,0.8699913649133817,-0.11625721311913942,-1.0488245186729368,-0.5724542105257288,0.5534793760811968,0.5448411126411412,0.15278062618809213,-0.7746205444845401,-0.5516329962418856
2/17/2023 9:31,2/17/2023 9:40,0,100,543,1,2/17/2023 9:40,R_3CBedWJYi0y24YA,anonymous,EN,1,0,1,1,1,1,2,3,6,NA,1,2,0,500,500,750,NA,100,150,0,5,6,6,7,6,5,5,5,5,3,2,7,2,3,1,NA,2,3,1,9,9,9,NA,9,9,9,5,4,5,NA,3,4,4,5,4,5,NA,3,4,4,5,6,5,5,7,7,NA,NA,4,4,5,5,4,4,10,8,10,NA,7,8,6,9,10,10,NA,9,9,9,10,9,10,NA,7,7,6,10,9,10,NA,6,7,6,7,7,7,7,7,7,7,7,7,NA,NA,NA,7,7,7,7,7,7,7,7,7,4,1,0,0,0,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,10,2,7,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,63efb9ac-4a22-d3fe-91f5-3ae9b8bf62fe,5.2,5.142857142857143,-0.9325313618235959,0.6689855348602151,1.09438257690068,0.9535902914255318,-0.42231032317089745,0.7996350041942818,0.6524991577132312,0.6716276321414002,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.0842302066208959,0.747481211923483,0.5405974354982979,0.4267136665410322,-1.0547839418066718,1.0632863446807421,0.9095113938105613,0.9744993402363686,0.44610676034070773,0.42536286771950393,0.3131121083067946,0.4076405268354793,0.4731282842302501,5.5,5,7,5,4,9.75,9,10,7.75,6.75,7,7,7,7,7,10.166666666666666,1,-0.610583438488052,0.3528298313259826,0.5561493708672343,0.2580077782470543,-0.5724542105257288,-0.055227334035647994,0.7147962145378298,0.05834083992508887,-0.1590509183530914,-0.5516329962418856
2/17/2023 9:34,2/17/2023 9:40,0,100,380,1,2/17/2023 9:40,R_0f9KeBu5wi2R9HX,anonymous,EN,1,0,0,0,1,0,2,2,6,NA,NA,2,2,1000,0,1000,NA,NA,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,5,4,4,4,3,NA,NA,5,5,3,3,3,NA,NA,3,1,3,3,3,NA,NA,3,3,4,5,5,4,4,4,NA,NA,NA,NA,4,4,4,3,4,5,4,NA,NA,4,4,3,3,4,NA,NA,3,4,5,5,6,NA,NA,5,5,5,5,4,NA,NA,5,5,3,4,4,3,3,4,3,4,4,NA,NA,NA,NA,NA,NA,4,4,3,4,4,4,2,0,0,1,0,0,0,0,0,NA,187,36,1,0,0,0,0,0,1,NA,2,2,2,1,NA,2,NA,1,NA,1,NA,3,NA,1,NA,1,NA,3,NA,2,1,63efba51-380b-0a2a-af7c-d7cbe7d69db7,4,4,0.041141089492217404,-1.1758972545738826,-0.392588035523101,-0.5198271985749287,0.06655977919541317,-1.1716874019791212,-0.07857319700211698,-0.07776741003742517,0.8355428151549684,-2.5029123322885813,-1.074600502923184,-0.9756443905941051,1.0082100489470884,-1.1071388385301448,-0.26840851692572854,-0.4110544494202602,0.6008915854302067,-0.5915738572223764,-1.293908662138044,0.17615949611965115,-0.5117928497949237,-0.31536705745581256,-0.9294036026627255,-0.1945979389822613,-0.27710785945264066,4.5,4.5,4,4,3.5,4.25,4.5,4.5,4.25,4.5,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,4,2.1666666666666665,3,-0.610583438488052,-0.16433170226141644,0.5561493708672343,0.2580077782470543,0.7342679340343349,1.1621860861980415,-0.9847548044290559,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
2/17/2023 9:34,2/17/2023 9:40,0,100,408,1,2/17/2023 9:40,R_2xXeQsyUQcgBBv7,anonymous,EN,1,0,0,0,1,0,0,14,0,NA,NA,0,0,0,0,2000,NA,NA,0,0,4,3,2,3,3,2,4,5,5,4,4,4,5,5,3,NA,NA,7,5,2,5,3,NA,NA,4,7,5,2,1,NA,NA,2,1,2,3,2,NA,NA,3,3,4,5,3,4,3,5,NA,NA,NA,NA,4,4,2,5,5,4,3,NA,NA,2,1,5,5,5,NA,NA,3,2,4,4,6,NA,NA,5,3,3,4,10,NA,NA,6,6,4,5,1,2,5,4,4,6,4,NA,NA,NA,NA,NA,NA,5,4,1,4,4,5,3,0,1,0,0,0,0,0,0,NA,187,33,0,0,1,0,0,0,1,NA,6,4,9,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3,1,63efba54-e8c2-a780-1f27-3b7db8b0fdf4,3.4,3.7142857142857144,0.527977315150124,-1.9138503703475218,1.09438257690068,-1.2565359435751589,0.5554298815617238,-0.7774229207444406,-0.8096455517174652,-0.07776741003742517,0.31516088641810214,-2.5029123322885813,-2.8101816925500613,-1.84880512671404,2.1006503045150726,-1.570793851143552,-1.077414469349755,-0.4110544494202602,1.1527834278424995,0.23585624372918287,-1.293908662138044,0.17615949611965115,-0.38700660546796917,-0.2773515002344018,-1.711684566283645,-0.2396531163496236,0.06772262638832238,4.5,3.5,4,4,3.5,4.25,4.25,6,4,3,3.3333333333333335,3.6666666666666665,4.666666666666667,3.3333333333333335,4.333333333333333,6.333333333333333,2,-1.4246946898054544,6.041606700787373,-1.4610703810918866,-1.0488245186729368,-0.5724542105257288,-1.2726407542693374,-0.9847548044290559,2.41933549650017,-0.7746205444845401,-0.5516329962418856
2/17/2023 9:33,2/17/2023 9:41,0,100,451,1,2/17/2023 9:41,R_pv1orBV0h1lfLMJ,anonymous,EN,1,1,1,1,1,1,1,4,8,0,NA,1,0,0,0,2000,0,NA,0,0,5,2,6,6,3,6,6,6,3,6,2,6,NA,4,1,7,NA,2,2,7,7,7,7,NA,8,7,4,3,2,3,NA,4,2,4,3,4,3,NA,4,4,5,5,5,5,3,7,5,6,NA,NA,6,5,6,5,8,7,6,8,NA,7,9,7,8,7,8,NA,7,8,7,9,8,6,NA,6,7,8,7,8,8,NA,7,9,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,5,5,5,5,6,5,4,0,1,0,0,0,0,0,0,NA,187,35,0,0,0,0,0,1,1,NA,4,2,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,63efba26-2d1d-53bf-72a4-d766d8c139e0,5.8,4,NA,-0.06896758091342406,0.35089727068878956,0.21688154642530155,0.06655977919541317,0.011106041724920565,-0.07857319700211698,-0.07776741003742517,-0.7256029710556304,-0.4700416868072931,-1.9423910977366228,-0.10248365447417047,-0.6304503344048881,0.283826199310076,0.5405974354982979,0.4267136665410322,-0.5028920993943791,0.23585624372918287,-0.5594353101551754,0.9744993402363686,NA,-0.019668696529802104,-0.8101298525184292,0.15517174173612952,0.03700704360399925,5,5,5,5.5,5.5,7.5,7.75,7.25,6.75,8.25,5,5,5,5,5.333333333333333,4.166666666666667,2,-1.0176390641467532,0.8699913649133817,1.2285559548536078,-0.39540837021294123,-0.5724542105257288,-1.2726407542693374,-0.9847548044290559,2.41933549650017,-0.7746205444845401,-0.5516329962418856
2/17/2023 9:32,2/17/2023 9:41,0,100,585,1,2/17/2023 9:41,R_ZpLlAmQsuo4As1P,anonymous,EN,1,1,1,1,1,1,6,6,1,1,NA,0,0,1000,1000,0,0,NA,0,0,5,4,6,4,5,4,7,5,4,7,4,6,7,7,2,7,NA,4,6,9,9,9,9,NA,9,9,5,1,5,3,NA,5,3,5,1,5,4,NA,5,3,7,7,5,5,7,7,5,6,NA,NA,7,6,4,5,7,6,8,6,NA,7,3,10,10,10,10,NA,10,10,7,6,6,7,NA,6,3,8,8,8,8,NA,6,2,7,7,7,4,4,4,7,7,7,5,6,6,NA,NA,NA,7,6,7,4,5,5,5,1,0,0,0,0,0,0,0,NA,187,37,0,0,0,0,0,1,1,NA,14,8,14,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63efb9eb-7021-ff27-4665-96c7de9247ac,5.8,4.571428571428571,1.5016497664659372,0.6689855348602151,1.09438257690068,0.9535902914255318,1.5331700862943451,0.7996350041942818,-1.5407179064328134,-1.576557494395076,-0.20522104231876412,0.546393635933351,0.6609806867036937,0.7706770816457642,0.46198992116309623,0.747481211923483,1.3496033879223241,1.2644817825023245,1.7046752702547925,1.0632863446807421,0.17503804182769292,0.17615949611965115,1.054652042413091,-0.1961175775848156,0.4432075904910112,0.9558890758778069,0.7797897882207196,7,5,7,6.5,4.5,8,7.5,8,7.25,4.5,7,4,7,6.666666666666667,4.666666666666667,14.666666666666666,1,1.0176390641467532,1.9043144320881797,-1.1248670890986998,-1.0488245186729368,-0.5724542105257288,1.1621860861980415,2.4143472335047154,-1.3582559540199597,-0.7746205444845401,-0.5516329962418856
2/17/2023 9:34,2/17/2023 9:42,0,100,444,1,2/17/2023 9:42,R_2wKs7PPrrHs6ny2,anonymous,EN,1,1,0,0,1,1,1,6,2,3,NA,1,1,500,100,1000,100,NA,150,150,1,2,1,3,3,2,6,4,3,2,4,1,1,1,6,1,NA,1,1,2,7,9,3,NA,9,9,3,5,4,1,NA,3,4,2,4,5,4,NA,5,2,5,3,4,5,4,7,4,4,NA,NA,5,6,5,4,10,10,4,8,NA,6,5,4,0,3,4,NA,2,3,1,3,5,7,NA,5,7,2,6,6,5,NA,4,6,3,2,2,2,1,5,4,4,7,4,4,5,NA,NA,NA,4,2,1,2,2,3,2,0,1,0,0,0,0,0,0,NA,12,22,0,1,0,0,0,0,1,NA,1,9,1,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,63efba95-0f0d-701a-011a-2d1aac025841,2.6,2.7142857142857144,-1.4193675874815024,-1.9138503703475218,-0.392588035523101,-1.2565359435751589,-1.4000505279035187,0.011106041724920565,1.3835715124285795,0.6716276321414002,1.876306672628701,0.546393635933351,-0.20680990810974512,0.7706770816457642,-1.1766704621888802,0.747481211923483,-0.26840851692572854,1.2644817825023245,-1.0547839418066718,1.0632863446807421,0.9095113938105613,-0.6221803479970663,-1.245585484231821,0.16656366459784538,0.7466418705245178,0.1417210038277997,0.07395836217189133,4,4.5,5.5,5.5,4.5,4.25,4.75,4.5,4.25,5.25,2.3333333333333335,2.6666666666666665,5,2.3333333333333335,2.3333333333333335,1.75,2,-1.0176390641467532,1.9043144320881797,-0.788663797105513,-0.39540837021294123,0.08090686175430303,-0.055227334035647994,-0.6448446006356787,0.5305397712401051,-0.1590509183530914,0.32566680455897284
2/17/2023 9:33,2/17/2023 9:42,0,100,534,1,2/17/2023 9:42,R_86rycbjf45XAviV,anonymous,EN,1,0,0,0,1,0,5,5,2,NA,NA,2,0,500,500,500,NA,NA,500,0,6,5,5,6,4,3,6,6,3,6,5,7,1,7,1,NA,NA,5,2,9,9,9,NA,NA,9,9,5,2,5,NA,NA,3,1,5,5,5,NA,NA,5,3,7,7,7,7,7,7,NA,NA,NA,NA,7,7,5,4,10,10,10,NA,NA,10,5,10,10,10,NA,NA,10,10,10,10,10,NA,NA,7,3,10,7,10,NA,NA,7,3,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,7,7,6,6,6,6,5,1,0,0,0,0,0,0,0,NA,187,35,0,0,0,0,0,1,1,NA,18,6,13,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63efba21-7934-cf58-8863-e9eee45795b0,5.8,4.714285714285714,-1.4193675874815024,0.6689855348602151,1.09438257690068,0.9535902914255318,1.5331700862943451,0.7996350041942818,-0.8096455517174652,1.4210226743202257,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,1.0082100489470884,0.747481211923483,-0.26840851692572854,1.2644817825023245,-0.5028920993943791,1.0632863446807421,-1.293908662138044,0.17615949611965115,0.32439770392623113,0.7360455532728468,0.3131121083067946,0.6879411316117918,-0.13933873018300746,7,7,7,7,4.5,10,9.25,10,8.5,5.25,7,7,7,6.666666666666667,6,18.5,1,0.610583438488052,1.3871528985007808,-0.788663797105513,0.2580077782470543,-0.5724542105257288,-0.055227334035647994,0.7147962145378298,-0.41385809138992735,1.2772782092869555,-0.5516329962418856
